source_uuid,source_label,target_uuid,target_label,relation,weight
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,88d87225-6841-575c-ba7c-de64ea4455f5,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,88d87225-6841-575c-ba7c-de64ea4455f5,心理问题,诱导场景,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,4e8190d4-f1f6-5a5f-9b1e-8df899bfdb4a,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,dddbafa0-5fb8-56f4-b0e1-bc2b60701c15,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,262170d1-7188-59db-a848-817aa13815f3,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,37bf228d-92a9-5262-82cc-abee548ff832,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,1bda8214-d2a9-5ddb-8832-fff236646c41,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,d049a51b-d7b2-5861-b71d-b4ed7c942946,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,3f4b45f3-02e7-57d5-904b-a2343c905f48,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,8a880d1e-b955-52a6-9849-357c654a94e0,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,0a8c8673-b3dd-5056-943b-a431798999ef,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,204badbc-1411-5c72-a4eb-c5730e8363d6,症状,临床症状,0.8
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,516089da-4816-579b-817a-3d6d384b3419,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,669f48b4-ad87-504e-857d-f9f1bbea5f9c,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,65851f86-492f-5ee8-b2a8-bc9d329cebcf,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,55423717-571c-5cbd-abd1-76b781efaf26,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,19d1090b-4ddc-580d-b53d-58d5130563d1,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,6fbd033f-2226-5e90-ad64-33ffdf7b67dc,应对技巧,推荐干预,0.9
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,a08b1943-a31c-57a4-a3b7-a7d210b7a03c,文章,科普阅读,0.95
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,e45eb29c-6ed5-5165-ba62-318182ae5cae,文章,科普阅读,0.95
3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,943b5e7a-f18e-53c3-adfb-8ad16bcec7cc,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,3433e25e-711c-512a-83dc-d1cfaaf08d7f,心理问题,诱导场景,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,0ee867f2-5dbf-553c-b0ce-79810fafc7d8,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,a80454fa-f223-583e-aff4-81bad34cccd5,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,4c7d9d65-dbe0-54d7-a0ad-bb1e00605c64,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,161ed11c-6db6-5372-833c-631a819a954b,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,d38ac0dc-3afa-5fa5-969a-38e64754605e,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,d94dac2d-956b-56c8-a778-d67f702f42e2,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,9575e41b-9d30-555e-a2a4-a87fdb299c90,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,0e892824-dc09-5975-8983-493fc54314bc,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,4e9a0e34-efae-5934-bdbb-66747ef70738,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,7a949c41-0b28-5872-976d-9f0c2472cfff,症状,临床症状,0.8
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,10f10cad-7d56-5b27-b86f-e352feab5650,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,3bc16964-ce1b-5330-955d-a9502e6a7a5c,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,19d1090b-4ddc-580d-b53d-58d5130563d1,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,cf5579ac-c1ff-54a7-b86c-9e2880d90fc6,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,d1b1c12c-1abb-55d6-98d5-1eedc278e159,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,a2851da6-f136-5eef-bf61-6c1ebc6b9cb4,应对技巧,推荐干预,0.9
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,08fa0d1c-4626-50c3-9d19-cfc966a6fed7,文章,科普阅读,0.95
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,8ed30313-dab5-521d-a41f-4252fb51fc7f,文章,科普阅读,0.95
d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,72488aac-9488-5089-95ce-faac007b9c4c,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,d3b5a5a0-e7ae-5308-b72c-0d268d91492b,心理问题,诱导场景,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,9575e41b-9d30-555e-a2a4-a87fdb299c90,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,0e892824-dc09-5975-8983-493fc54314bc,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,1920b67d-e94f-55fb-9404-ecc243234d76,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,174126a0-7e1f-5a54-ab83-929ef5ecffd1,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,d94dac2d-956b-56c8-a778-d67f702f42e2,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,eee7d791-6b6e-5c47-9b04-1e437298d98f,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,32f32fc9-a662-5e0f-8a98-6d190ae1f432,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,8e80970f-ef0f-5800-a3ab-8827dc054250,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,18616742-3dd8-5ff5-9457-3c870358593a,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,3996225e-acfa-5c2b-b8f2-169eebad202a,症状,临床症状,0.8
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,9fce696b-f506-5f46-a8a1-43cf42f1cd66,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,516089da-4816-579b-817a-3d6d384b3419,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,60ac6b50-16de-5187-829a-e430df71421d,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,b7b2fb61-0049-591c-8e7e-859bba7fa52f,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,40e6a364-6c41-5c37-b042-a4a0e9089dd2,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,c62b763b-2eaf-5f22-b1c0-3924fab956c1,应对技巧,推荐干预,0.9
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,0b116bd2-95f1-5786-afe3-85e2f38e394f,文章,科普阅读,0.95
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,b6dead78-be7f-5181-b053-5671cc3088f0,文章,科普阅读,0.95
436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,06d539e8-6370-5060-9910-6615d699e216,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,436b21bb-09b4-5e9b-a1f7-b2f4c1a74c55,心理问题,诱导场景,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,6876bc9f-11af-5c82-9663-dc4be65b6706,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,406dfe02-0d51-570d-a490-963515117350,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,b15d793d-348b-5c53-b532-c9c6e00b4192,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,9a3e4464-4253-5b9e-9f59-29caa0c3773f,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,46cde4a3-45f2-5cce-b8b0-f20248700bd6,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,9e78f448-69f6-5ba5-b79d-0922009f9539,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,18616742-3dd8-5ff5-9457-3c870358593a,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,134c8ba5-40e1-534c-94bb-913c8d0446a3,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,32ea4acd-a385-5d58-9359-e63828fd6e73,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,030456e8-c20d-5715-a7b1-273255c7097f,症状,临床症状,0.8
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,6fbd033f-2226-5e90-ad64-33ffdf7b67dc,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,99a1a9cc-badc-5077-9318-f7a6c7ae96e3,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,dfb7cc18-899d-5bef-8854-89078b09d47d,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,16692328-b93c-5974-8fc8-67a0e5d72dab,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,19d1090b-4ddc-580d-b53d-58d5130563d1,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,cf5579ac-c1ff-54a7-b86c-9e2880d90fc6,应对技巧,推荐干预,0.9
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,0866e4a7-03f1-5336-92e5-b2ae2e884398,文章,科普阅读,0.95
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,93e968f9-6096-5dd3-ac2c-3ed4f40bb4ea,文章,科普阅读,0.95
1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,943b5e7a-f18e-53c3-adfb-8ad16bcec7cc,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,1c0a7721-5291-5a3f-9acc-e60882d84b61,心理问题,诱导场景,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,0d4deae3-e0d7-5ba3-99b8-cd263d5e241d,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,aff80ef7-7597-5ee0-a3c2-bd6d57f19340,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,cdf86d4c-ae12-5e68-846f-fa2e0f525c6c,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,e303fbb7-dfce-5db3-9ba5-2f9e32d5cf5a,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,7d4896ac-249b-59f5-8263-bde592e0810b,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,c00c73f5-bbd8-5042-857b-e5ea249d72b9,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,23b346d2-875f-5385-b733-cc9539450ae8,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,e27b5b46-da60-57f7-8644-0d1477a0cae9,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,0f72dc4e-9fb6-5972-bdfe-9de952e13bd0,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,2979aade-51ec-5d72-8bb1-9767cad7c510,症状,临床症状,0.8
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,d30e1da3-5f1c-575b-8868-df7fcacbe6e1,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,60ac6b50-16de-5187-829a-e430df71421d,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,7076d791-ec23-58a1-9a43-781f2cecec7b,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,3b11d07a-590a-5255-b323-a8c9210d5176,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,b5e775ea-fd3b-51e8-95ed-eae31741fcdd,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,a0dfaff9-647e-5456-afbe-4262d4670ba9,应对技巧,推荐干预,0.9
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,6b085128-1983-58e0-8f6a-2cf4f575a194,文章,科普阅读,0.95
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,85818446-531b-519b-b120-5e5833d4f246,文章,科普阅读,0.95
88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,47f331e8-2120-525d-a821-e13148be6327,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,88b87f32-3aa0-533e-b1db-102f437833c6,心理问题,诱导场景,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,2e77237e-7b3c-565c-a66e-0fe12a278af8,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,2895c17e-2791-5b3b-b7c4-17343a1fc33f,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,ef08d21c-62c9-5f6f-84a0-6fb577375c5a,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,25cb0eb5-4a92-5310-b8b7-bcec78abfb62,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,4c7d9d65-dbe0-54d7-a0ad-bb1e00605c64,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,dd2f5a88-de05-534f-b8da-f0b272eb3568,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,3ecd66a8-d0bf-5849-8ab3-d6425e6293a4,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,174126a0-7e1f-5a54-ab83-929ef5ecffd1,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,063c9707-e4e6-53dc-a6a2-15506e61030a,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,d049a51b-d7b2-5861-b71d-b4ed7c942946,症状,临床症状,0.8
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,c62b763b-2eaf-5f22-b1c0-3924fab956c1,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,0a6b348f-4fd4-5e8b-98f5-c94c0f48dcb6,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,516089da-4816-579b-817a-3d6d384b3419,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,3a2dfd31-1895-5f04-b494-44acf234a6de,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,73c762b3-4580-5c15-9c85-4fcc10245c8f,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,f2c3dcc4-9193-5af8-902d-7920ce8a6865,应对技巧,推荐干预,0.9
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,d29212ec-78ed-548d-a121-3ec6a37da657,文章,科普阅读,0.95
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,cd3b7f4c-a1aa-5dce-9e34-3e269d72d00a,文章,科普阅读,0.95
3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,47f331e8-2120-525d-a821-e13148be6327,校园政策,依据政策,0.9
2d8d73b3-9aeb-5326-84f0-2ca8185cebee,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
a1d619db-88ae-5f36-8bc9-4c10fc5ce7bc,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
c3a7f8e1-4b2d-4c5a-9f1e-8d2a3b4c5d6e,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
f7b2c9a4-1d3e-4f5b-8a6c-7e9d0b1c2a3f,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
d4e5f6a7-3b2c-4d1e-8f9a-0b1c2d3e4f5a,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,校园事件,3cb165c0-598f-55d4-b54b-10c72dcc1252,心理问题,诱导场景,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,cdf86d4c-ae12-5e68-846f-fa2e0f525c6c,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,de90df2a-1856-5b47-843e-379910e3f6d5,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,9c8a4c42-49d5-55c4-821c-628fbcafa393,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,132e3c46-2ffc-570a-adbe-0d74fddfec2b,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,1c43827f-c050-5db3-84bc-00c8047c3cb3,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,8e80970f-ef0f-5800-a3ab-8827dc054250,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,07382176-c440-535f-be1c-04452b9784a1,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,3d61a56d-e78b-5ff1-b251-929857850490,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,6e7a6ad9-ebbe-5088-a1f1-e6cf2a0c777e,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,2e77237e-7b3c-565c-a66e-0fe12a278af8,症状,临床症状,0.8
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,03d017e0-288c-5dd2-a5c1-23d9f0e972ef,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,669f48b4-ad87-504e-857d-f9f1bbea5f9c,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,4a5017d7-8d2a-5da8-92dd-8ef421831599,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,d1b1c12c-1abb-55d6-98d5-1eedc278e159,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,d07e4f5d-09ee-56f8-9805-43ea33d22ef1,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,d231da97-2be8-516c-96e8-29f04bab3963,应对技巧,推荐干预,0.9
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,ed9bc303-edc2-5db0-8291-651e4cacaa5b,文章,科普阅读,0.95
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,2b076b4b-d6c6-58d6-b595-295f9a90a5a5,文章,科普阅读,0.95
90e04b8f-a8f3-5b94-b418-24a47af40d3b,心理问题,7f3c2d57-da16-5cd3-a29d-00f3722aa2e0,校园政策,依据政策,0.9
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,3a58cfd1-afff-5d01-b1de-037660907256,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,6e133b7f-d47d-5a7f-86d4-25349ec08765,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,07382176-c440-535f-be1c-04452b9784a1,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,eee7d791-6b6e-5c47-9b04-1e437298d98f,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,5901ab67-0dee-53c3-98c6-bef298620ffe,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,a80454fa-f223-583e-aff4-81bad34cccd5,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,270117dd-b95e-55ed-876a-cfdc1c265ad1,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,dff81aed-9c05-5ae7-a9e7-70e82c2343ba,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,29fa78b2-f96a-5936-b9e4-e6668fbf0574,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,9a3e4464-4253-5b9e-9f59-29caa0c3773f,症状,临床症状,0.8
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,5ffb28e0-5980-5822-a859-e736065e4ec5,应对技巧,推荐干预,0.9
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,6f261177-83fd-5917-a2ff-6a3cdb523177,应对技巧,推荐干预,0.9
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,d231da97-2be8-516c-96e8-29f04bab3963,应对技巧,推荐干预,0.9
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,0c123fc2-2235-53fc-bbd0-a02fe1fd6bf8,应对技巧,推荐干预,0.9
8813f51e-4e98-558f-8f33-43c6ce57d29e,心理问题,3b11d07a-590a-5255-b323-a8c9210d5176,应对技巧,推荐干预,0.9
